TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionSpan,Outlier_Attempts,AgeGroup,Target
366.43,Credit,Portland,Online,21.0,Student,91.99999999999999,1.0,1560.45,643.0,0,18-30,3
120.86,Debit,Colorado Springs,Online,33.0,Doctor,162.0,1.0,13566.58,353.0,1,31-40,0
233.74,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,629.0,0,60+,0
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,401.0,0,<18,3
213.4,Credit,Fort Worth,Branch,73.0,Retired,100.00000000000001,1.0,2012.24,447.0,0,60+,0
254.20999999999998,Debit,Phoenix,ATM,48.0,Engineer,45.99999999999999,1.0,2487.2,531.0,0,41-50,1
577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,359.0,0,31-40,3
170.26,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,405.0,0,18-30,2
337.73,Debit,San Antonio,Online,78.0,Retired,107.0,1.0,7001.2,530.0,1,60+,3
330.61,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,486.0,0,60+,0
132.33,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,359.0,0,31-40,1
672.74,Credit,Colorado Springs,Branch,46.0,Engineer,118.0,1.0,5673.76,451.0,0,41-50,3
74.04,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,619.0,0,<18,1
197.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,544.0,0,18-30,0
21.15,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,349.0,0,60+,0
218.37,Debit,Houston,ATM,62.0,Doctor,112.0,1.0,9942.24,517.0,0,60+,0
590.01,Debit,San Jose,Online,29.0,Doctor,140.0,1.0,9791.74,636.0,1,18-30,3
697.82,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,342.0,0,41-50,3
302.76,Debit,Sacramento,ATM,38.0,Engineer,88.0,1.0,8583.39,353.0,1,31-40,1
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,650.0,0,18-30,1
22.26,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,643.0,0,18-30,1
0.86,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.22,629.0,0,18-30,0
757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,650.0,0,60+,2
38.81,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,555.0,0,18-30,0
76.51,Credit,Mesa,Online,49.0,Engineer,120.0,1.0,9475.4,580.0,1,41-50,0
32.46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,604.0,0,31-40,1
211.36,Credit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.74,654.0,0,60+,0
20.64,Debit,Charlotte,Branch,22.0,Student,59.00000000000001,1.0,949.38,563.0,0,18-30,1
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,640.0,0,18-30,2
288.77,Debit,Los Angeles,,55.0,Engineer,110.0,1.0,8836.51,356.0,0,51-60,0
35.05,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,403.0,0,18-30,0
214.73,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,359.0,0,41-50,1
25.38,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,377.0,0,51-60,1
617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,643.0,0,41-50,3
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,327.0,0,60+,3
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,620.0,0,31-40,2
11.04,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,629.0,0,18-30,1
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,468.0,0,31-40,1
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,480.00000000000006,0,60+,1
32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.619999999999,501.00000000000006,0,41-50,1
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,488.0,0,60+,0
375.45,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,334.0,0,18-30,1
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.91,440.0,0,18-30,0
492.84,Debit,Indianapolis,ATM,25.0,Student,37.99999999999999,1.0,577.67,613.0,0,18-30,1
148.85,Debit,Mesa,ATM,57.0,Doctor,25.000000000000004,1.0,7802.360000000001,340.0,0,51-60,1
391.66,Debit,,Branch,50.0,Engineer,103.0,1.0,2406.31,482.0,0,41-50,3
185.99,Credit,Fresno,Branch,41.0,Engineer,53.00000000000001,1.0,402.45,559.0,0,41-50,1
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.43,601.0,0,18-30,1
20.27,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3499999999999,335.0,0,<18,1
280.61,Debit,Mesa,ATM,47.0,Engineer,129.0,1.0,7888.76,342.0,1,41-50,0
199.02,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,524.0,0,60+,2
104.23,Credit,Louisville,Online,63.0,Retired,107.99999999999999,1.0,5009.29,383.0,0,60+,0
353.59,Credit,New York,Branch,52.0,Retired,109.0,1.0,1822.34,450.0,1,51-60,3
55.86,Debit,Seattle,Online,39.0,Engineer,68.00000000000001,1.0,5346.46,650.0,0,31-40,1
10.77,,Indianapolis,ATM,31.0,Doctor,178.0,1.0,10704.95,606.0,0,31-40,0
95.55,Debit,Louisville,Branch,33.0,Engineer,51.00000000000001,1.0,2434.74,573.0,0,31-40,1
477.07,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,342.0,0,18-30,2
9.1,Credit,,Online,52.0,Retired,63.0,1.0,2791.45,612.0,0,51-60,1
21.41,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.91,335.0,0,51-60,0
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,398.0,0,18-30,1
388.1,Credit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,440.0,0,60+,1
215.39,Debit,Detroit,ATM,27.0,Student,215.99999999999997,1.0,1582.55,501.00000000000006,0,18-30,2
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,557.0,0,60+,0
37.7,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,493.0,0,18-30,0
19.59,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,506.0,0,60+,0
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,650.0,0,41-50,0
314.54,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,401.0,0,51-60,2
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,426.0,0,51-60,1
397.01,Debit,Los Angeles,ATM,22.0,Student,100.00000000000001,1.0,719.52,485.0,0,18-30,3
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,615.0,0,51-60,3
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,349.0,0,51-60,1
102.67,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,543.0,0,60+,0
460.09,Credit,Fresno,Online,35.0,Doctor,146.0,1.0,6990.64,608.0,1,31-40,0
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,671.0,0,60+,0
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,437.00000000000006,0,18-30,0
111.26,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,443.0,0,60+,1
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,314.0,0,60+,0
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,314.0,0,51-60,1
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,451.0,0,51-60,0
471.88,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,370.00000000000006,0,31-40,0
83.79,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,387.99999999999994,0,51-60,1
212.14,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,447.0,0,60+,0
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,614.0,0,60+,2
839.33,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,551.0,0,51-60,3
29.91,Credit,Philadelphia,Online,76.0,Retired,43.0,1.0,2834.84,461.0,1,60+,1
4.24,Debit,San Diego,Online,38.0,Engineer,37.99999999999999,1.0,7822.729999999999,566.0,0,31-40,1
50.29,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,412.00000000000006,0,51-60,1
135.85,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.39,458.00000000000006,0,51-60,2
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,580.0,0,60+,1
17.95,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,517.0,0,60+,0
127.8,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,612.0,0,31-40,1
16.73,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,620.0,0,41-50,1
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,328.0,0,41-50,1
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,467.0,0,60+,3
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,412.00000000000006,0,18-30,0
55.12,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,412.00000000000006,0,31-40,2
15.74,Debit,Denver,Branch,27.0,Student,37.99999999999999,1.0,690.16,664.0,0,18-30,1
353.68,Debit,Las Vegas,,70.0,Retired,145.0,1.0,6777.12,363.0,0,60+,0
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,387.99999999999994,0,60+,0
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,335.0,0,31-40,3
75.04,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,465.0,0,41-50,0
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,545.0,0,18-30,1
215.8,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,535.0,0,51-60,1
211.36,Debit,Louisville,ATM,41.0,Engineer,247.99999999999997,1.0,6710.51,481.00000000000006,0,41-50,2
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,566.0,0,18-30,1
688.36,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,492.0,0,18-30,3
285.18,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,606.0,0,51-60,0
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,584.0,0,60+,1
463.11,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,404.0,0,51-60,0
150.03,Debit,Columbus,ATM,73.0,,176.0,1.0,7491.42,482.0,0,60+,0
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,517.0,0,51-60,0
377.08,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,627.0,0,18-30,1
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,317.0,0,60+,0
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,422.0,0,60+,2
126.6,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999999,527.0,0,18-30,0
101.34,Debit,Boston,ATM,24.0,Student,45.99999999999999,1.0,703.2599999999999,611.0,0,18-30,1
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,496.0,0,51-60,2
451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.47,615.0,0,41-50,0
516.47,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,318.0,0,18-30,3
880.04,Debit,Sacramento,ATM,25.0,Student,29.000000000000004,1.0,261.97,370.00000000000006,0,18-30,3
353.69,Debit,San Jose,Online,42.0,Engineer,163.0,1.0,9500.79,439.0,0,41-50,0
66.69,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.33,368.00000000000006,0,18-30,0
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.62,480.00000000000006,0,31-40,0
43.91,Debit,Albuquerque,Online,27.0,Student,86.0,1.0,1072.25,444.0,0,18-30,1
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,321.0,0,51-60,0
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,626.0,0,41-50,3
888.57,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,509.0,0,60+,3
107.48,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999999,335.0,0,18-30,0
36.57,Debit,Omaha,ATM,62.0,Retired,69.00000000000001,1.0,2583.07,453.99999999999994,0,60+,1
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999997,510.0,0,41-50,3
84.89,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,531.0,0,31-40,1
832.3,Credit,Austin,Branch,69.0,Retired,86.0,1.0,4539.99,480.00000000000006,0,60+,3
180.65,Debit,Charlotte,Branch,22.0,Student,37.99999999999999,1.0,816.0099999999999,335.0,1,18-30,1
7.759999999999999,Credit,Las Vegas,Online,52.0,Retired,84.00000000000001,1.0,7393.11,587.0,0,51-60,1
109.3,Debit,Fort Worth,Branch,56.0,Doctor,26.999999999999996,1.0,13510.11,459.00000000000006,0,51-60,1
230.08,Debit,Austin,Online,79.0,Retired,123.99999999999999,1.0,4466.1,552.0,0,60+,0
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,622.0,0,51-60,3
71.29,Debit,Chicago,ATM,68.0,Retired,55.0,1.0,7225.63,640.0,1,60+,1
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,657.0,0,41-50,1
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,447.0,0,60+,3
62.86000000000001,Debit,Houston,Branch,25.0,Student,30.999999999999996,1.0,1040.43,545.0,0,18-30,1
175.21,Credit,Mesa,ATM,69.0,Doctor,69.00000000000001,1.0,6039.04,318.0,0,60+,1
168.0,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,437.00000000000006,0,31-40,1
11.46,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,391.00000000000006,0,60+,1
382.07,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,517.0,0,60+,0
13.48,Debit,Las Vegas,Online,18.0,Student,20.0,1.0,521.88,409.99999999999994,1,<18,1
65.32,Debit,Mesa,ATM,28.0,Student,53.99999999999999,1.0,9165.02,366.99999999999994,0,18-30,1
83.07,Debit,Miami,Branch,27.0,Engineer,291.0,1.0,6704.76,667.0,1,18-30,2
730.1,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,467.0,0,60+,3
85.31,Debit,Kansas City,ATM,62.0,Retired,26.999999999999996,1.0,6095.65,328.0,0,60+,1
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.76,365.99999999999994,0,<18,2
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,580.0,0,41-50,1
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8,671.0,0,18-30,1
65.26,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,331.0,0,18-30,1
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.00000000000001,1.0,1981.6700000000003,464.0,0,60+,1
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,534.0,0,31-40,0
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,656.0,0,18-30,0
48.77,,Austin,Online,42.0,Engineer,51.00000000000001,1.0,2040.1600000000003,507.0,0,41-50,1
289.1,Debit,Baltimore,ATM,27.0,Student,206.0,1.0,1072.25,481.00000000000006,0,18-30,2
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,391.00000000000006,0,18-30,1
48.29,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,405.0,0,31-40,2
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.66,461.0,0,60+,0
211.36,Debit,Portland,Branch,67.0,Retired,79.0,1.0,2011.6,668.0,0,60+,1
100.27,Debit,Miami,Online,79.0,Retired,51.00000000000001,1.0,4309.9,482.0,0,60+,1
44.54,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.4,384.0,0,31-40,0
211.36,Credit,Phoenix,,52.0,Doctor,40.0,1.0,836.69,408.99999999999994,0,51-60,1
82.17,Debit,Fort Worth,Branch,28.0,Student,21.000000000000004,1.0,1913.06,321.0,0,18-30,1
211.36,Debit,Baltimore,Online,19.0,Student,150.0,1.0,563.46,370.00000000000006,0,18-30,0
447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,321.0,0,31-40,3
590.26,Credit,Austin,Branch,25.0,Student,48.0,1.0,1068.28,503.00000000000006,0,18-30,3
192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.7499999999998,384.0,0,60+,0
146.01,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.79,558.0,0,18-30,2
136.05,Debit,Atlanta,Online,24.0,Student,63.0,1.0,1127.54,650.0,1,18-30,1
11.57,Credit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,319.0,0,51-60,1
102.34,Debit,San Antonio,Online,51.0,Doctor,78.0,1.0,9674.230000000001,535.0,0,51-60,1
7.820000000000001,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,664.0,0,31-40,2
79.43,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,468.0,0,60+,1
386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,642.0,0,51-60,0
51.22,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.59,493.0,0,18-30,1
256.05,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,515.0,0,51-60,1
7.79,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,506.0,0,31-40,2
233.71,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,397.0,0,60+,1
176.37,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,657.0,0,51-60,0
122.62999999999998,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.06,563.0,0,18-30,0
86.41,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,587.0,0,60+,0
21.57,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,374.0,0,51-60,1
82.67,Debit,Milwaukee,Branch,26.0,Student,45.99999999999999,1.0,290.59,436.00000000000006,0,18-30,1
451.35,Credit,Baltimore,Branch,47.0,Engineer,112.0,1.0,7707.959999999999,425.0,0,41-50,3
299.42,Credit,San Jose,Branch,63.0,Retired,53.00000000000001,1.0,4735.41,485.0,0,60+,1
543.47,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,447.0,0,<18,3
346.76,Credit,San Jose,Branch,21.0,Student,116.00000000000001,1.0,1637.75,310.0,0,18-30,0
47.48,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5199999999999,622.0,0,18-30,1
64.92,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,534.0,0,51-60,2
350.72,Credit,Fresno,ATM,28.0,Student,48.0,1.0,1982.8999999999999,459.00000000000006,0,18-30,1
3.8000000000000003,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,460.0,0,60+,0
22.54,Debit,El Paso,Online,26.0,Engineer,42.00000000000001,1.0,7139.11,431.99999999999994,0,18-30,1
767.14,Credit,Mesa,Branch,62.0,Retired,37.99999999999999,1.0,4732.57,485.0,0,60+,3
167.47,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,338.0,0,31-40,0
43.65,Credit,Charlotte,Branch,30.0,Engineer,212.0,1.0,2870.67,370.00000000000006,0,18-30,2
391.08,Debit,Fresno,Online,56.0,,105.0,1.0,6885.16,555.0,0,51-60,3
390.77,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,370.00000000000006,0,41-50,1
508.15999999999997,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,586.0,0,31-40,3
36.76,,Philadelphia,Online,65.0,Retired,107.99999999999999,1.0,1228.93,573.0,0,60+,0
332.33,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.63,502.00000000000006,0,18-30,3
362.09,Debit,New York,Branch,32.0,Engineer,30.999999999999996,1.0,6590.28,615.0,0,31-40,1
42.58,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,636.0,0,18-30,1
122.35,,Atlanta,Branch,53.0,Retired,188.0,1.0,6472.5,571.0,0,51-60,0
248.65999999999997,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,639.0,0,18-30,0
461.25,Credit,Sacramento,Online,54.0,Doctor,171.0,1.0,676.0999999999999,432.99999999999994,0,51-60,0
61.77000000000001,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,402.0,0,51-60,1
268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,447.0,0,18-30,0
303.97,Debit,Fort Worth,Online,24.0,Student,77.0,1.0,1590.88,485.0,1,18-30,1
219.02,Credit,San Diego,Online,54.0,Engineer,68.00000000000001,1.0,7375.73,307.0,0,51-60,1
125.14,Debit,Baltimore,Branch,20.0,Student,30.999999999999996,1.0,1845.18,432.99999999999994,0,18-30,1
47.6,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.51,619.0,0,51-60,0
592.82,Debit,Memphis,Online,74.0,Retired,247.99999999999997,1.0,7508.98,416.0,0,60+,2
372.5,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,384.0,0,18-30,2
4.72,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,566.0,0,31-40,1
144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,537.0,0,41-50,1
316.56,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,431.99999999999994,0,18-30,2
9.18,Debit,San Francisco,Online,22.0,,140.0,1.0,887.3199999999999,486.0,0,18-30,0
421.25,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,668.0,0,18-30,1
185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,453.99999999999994,0,41-50,0
211.36,Debit,Louisville,Branch,60.0,Retired,138.0,1.0,4315.07,422.0,0,51-60,0
26.27,Credit,Portland,Online,45.0,Engineer,177.0,1.0,8853.93,597.0,0,41-50,0
297.03,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,422.0,0,60+,0
341.67,Debit,Omaha,Branch,53.0,Retired,96.0,1.0,1442.29,608.0,1,51-60,3
99.52,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.0900000000006,573.0,0,51-60,0
881.1,Debit,Phoenix,Branch,28.0,,16.0,1.0,9951.68,356.0,0,18-30,3
139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,507.0,0,51-60,0
42.72,Debit,Nashville,ATM,37.0,Engineer,143.0,1.0,5673.76,444.0,0,31-40,0
112.72,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,587.0,0,31-40,1
568.88,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.86,632.0,0,18-30,3
189.03,Debit,Oklahoma City,ATM,28.0,Student,50.00000000000001,1.0,1916.46,563.0,0,18-30,1
199.8,Debit,Detroit,ATM,20.0,Student,163.0,1.0,1072.25,468.0,0,18-30,0
189.08,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,601.0,0,60+,2
211.36,Debit,Memphis,Branch,31.0,Engineer,135.0,1.0,9977.49,488.0,0,31-40,0
409.59,,Albuquerque,Online,35.0,Doctor,50.00000000000001,1.0,14563.02,594.0,0,31-40,1
349.34,Credit,Indianapolis,ATM,28.0,Student,112.0,1.0,614.1399999999999,664.0,0,18-30,3
283.15,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,450.0,0,18-30,0
151.82,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,475.0,0,51-60,0
438.59,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,370.00000000000006,0,31-40,3
590.57,Debit,Milwaukee,ATM,79.0,,93.0,1.0,3224.6,494.0,0,60+,3
63.74,Debit,Chicago,Online,63.0,Retired,30.999999999999996,1.0,4336.4,485.0,0,60+,1
77.02,Credit,Miami,Online,59.0,,132.0,1.0,800.8299999999999,444.0,0,51-60,0
501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,440.0,0,41-50,2
211.36,Debit,Kansas City,ATM,64.0,Retired,75.0,1.0,3173.17,430.99999999999994,1,60+,1
8.95,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,396.0,0,60+,0
173.6,Debit,Austin,Online,21.0,Student,160.0,1.0,421.44,341.0,0,18-30,0
149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.22,551.0,0,51-60,0
388.21,Credit,Columbus,Branch,53.0,Doctor,237.0,1.0,9724.49,320.0,0,51-60,2
484.3,Credit,Boston,Online,61.0,Retired,230.0,1.0,7910.300000000001,383.0,1,60+,2
126.04,Credit,Charlotte,Branch,65.0,Retired,167.0,1.0,6041.69,503.00000000000006,0,60+,0
52.04,Credit,Colorado Springs,Branch,50.0,Doctor,30.999999999999996,1.0,8436.12,465.0,0,41-50,1
389.7,Credit,Austin,Branch,62.0,Doctor,215.99999999999997,1.0,7125.15,604.0,0,60+,2
161.1,Credit,Miami,ATM,19.0,Student,104.0,1.0,239.11999999999998,573.0,1,18-30,0
309.77,Credit,San Antonio,Online,67.0,Retired,137.0,1.0,4378.14,545.0,0,60+,0
838.57,Debit,Phoenix,ATM,41.0,Doctor,273.0,1.0,9674.230000000001,496.0,0,41-50,2
202.55,Debit,Dallas,ATM,21.0,Student,34.0,1.0,701.7299999999999,355.0,1,18-30,1
724.18,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,636.0,0,41-50,3
124.98,Debit,Washington,ATM,24.0,Student,78.0,1.0,641.9999999999999,621.0,0,18-30,1
487.32,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.959999999999,381.0,0,51-60,0
635.91,Credit,Jacksonville,Branch,46.0,Doctor,78.0,1.0,13267.09,341.0,0,41-50,3
205.65,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,479.00000000000006,0,60+,0
39.41,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.91,342.0,0,18-30,0
254.00000000000003,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,538.0,0,31-40,1
436.8,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,353.0,0,31-40,2
224.73,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.890000000001,633.0,0,60+,1
752.69,Credit,Dallas,ATM,65.0,Doctor,115.0,1.0,14489.69,524.0,0,60+,3
